uri,Alias,Genotype,Treatment,Repetition,Sowing,Harvesting,Biomass(gramos_pesofresco)
http://www.phenome-fppn.fr/m3p/arch/2017/c17000623,0623/DZ_PG_06/ZM4376/WW/Rep_TS_2/11_23/ARCH2017-03-30,iPG029,WW,2,06/04/2017,05/06/2017,528
http://www.phenome-fppn.fr/m3p/arch/2017/c17000624,0624/DZ_PG_47/ZM4362/WW/Rep_TS_2/11_24/ARCH2017-03-30,iPG202,WW,2,06/04/2017,31/05/2017,613
http://www.phenome-fppn.fr/m3p/arch/2017/c17000625,0625/DZ_PG_45/ZM4385/WW/Rep_TS_2/11_25/ARCH2017-03-30,iPG194,WW,2,06/04/2017,31/05/2017,680
http://www.phenome-fppn.fr/m3p/arch/2017/c17000626,0626/DZ_PG_08/ZM4343/WW/Rep_TS_2/11_26/ARCH2017-03-30,iPG063,WW,2,06/04/2017,31/05/2017,427
http://www.phenome-fppn.fr/m3p/arch/2017/c17000627,0627/DZ_PG_51/ZM4350/WW/Rep_TS_2/11_27/ARCH2017-03-30,iPG234,WW,2,06/04/2017,31/05/2017,655
http://www.phenome-fppn.fr/m3p/arch/2017/c17000628,0628/DZ_PG_33/ZM4353/WW/Rep_TS_2/11_28/ARCH2017-03-30,iPG158,WW,2,06/04/2017,26/05/2017,577
http://www.phenome-fppn.fr/m3p/arch/2017/c17000629,0629/DZ_PG_38/ZM1289/WW/Rep_TS_2/11_29/ARCH2017-03-30,iPG169,WW,2,06/04/2017,29/05/2017,465
http://www.phenome-fppn.fr/m3p/arch/2017/c17000630,0630/DZ_PG_24/ZM4342/WW/Rep_TS_2/11_30/ARCH2017-03-30,iPG131,WW,2,06/04/2017,29/05/2017,513
http://www.phenome-fppn.fr/m3p/arch/2017/c17000631,0631/DZ_PG_28/ZM4383/WW/Rep_TS_2/11_31/ARCH2017-03-30,iPG148,WW,2,06/04/2017,02/06/2017,427
http://www.phenome-fppn.fr/m3p/arch/2017/c17000632,0632/DZ_PG_16/ZM4359/WW/Rep_TS_2/11_32/ARCH2017-03-30,iPG109,WW,2,06/04/2017,29/05/2017,509
http://www.phenome-fppn.fr/m3p/arch/2017/c17000633,0633/DZ_PG_10/ZM4365/WW/Rep_TS_2/11_33/ARCH2017-03-30,iPG073,WW,2,06/04/2017,29/05/2017,535
http://www.phenome-fppn.fr/m3p/arch/2017/c17000634,0634/DZ_PG_68/ZM4395/WW/Rep_TS_2/11_34/ARCH2017-03-30,iPG311,WW,2,06/04/2017,02/06/2017,577
http://www.phenome-fppn.fr/m3p/arch/2017/c17000635,0635/DZ_PG_21/ZM4360/WW/Rep_TS_2/11_35/ARCH2017-03-30,iPG120,WW,2,06/04/2017,24/05/2017,716
http://www.phenome-fppn.fr/m3p/arch/2017/c17000636,0636/DZ_PG_44/ZM4369/WW/Rep_TS_2/11_36/ARCH2017-03-30,iPG189,WW,2,06/04/2017,31/05/2017,467
http://www.phenome-fppn.fr/m3p/arch/2017/c17000637,0637/DZ_PG_63/ZM4392/WW/Rep_TS_2/11_37/ARCH2017-03-30,iPG304,WW,2,06/04/2017,05/06/2017,535
http://www.phenome-fppn.fr/m3p/arch/2017/c17000638,0638/DZ_PG_34/ZM4384/WW/Rep_TS_2/11_38/ARCH2017-03-30,iPG159,WW,2,06/04/2017,05/06/2017,455
http://www.phenome-fppn.fr/m3p/arch/2017/c17000639,0639/DZ_PG_67/ZM4394/WW/Rep_TS_2/11_39/ARCH2017-03-30,iPG310,WW,2,06/04/2017,02/06/2017,448
http://www.phenome-fppn.fr/m3p/arch/2017/c17000640,0640/DZ_PG_07/ZM4351/WW/Rep_TS_2/11_40/ARCH2017-03-30,iPG062,WW,2,06/04/2017,24/05/2017,643
http://www.phenome-fppn.fr/m3p/arch/2017/c17000641,0641/DZ_PG_05/ZM4357/WW/Rep_TS_2/11_41/ARCH2017-03-30,iPG026,WW,2,06/04/2017,29/05/2017,550
http://www.phenome-fppn.fr/m3p/arch/2017/c17000642,0642/DZ_PG_32/ZM4352/WW/Rep_TS_2/11_42/ARCH2017-03-30,iPG155,WW,2,06/04/2017,29/05/2017,555
http://www.phenome-fppn.fr/m3p/arch/2017/c17000643,0643/DZ_PG_53/ZM4345/WW/Rep_TS_2/11_43/ARCH2017-03-30,iPG190,WW,2,06/04/2017,26/05/2017,542
http://www.phenome-fppn.fr/m3p/arch/2017/c17000644,0644/DZ_PG_49/ZM4389/WW/Rep_TS_2/11_44/ARCH2017-03-30,iPG228,WW,2,06/04/2017,31/05/2017,612
http://www.phenome-fppn.fr/m3p/arch/2017/c17000645,0645/DZ_PG_66/ZM4391/WW/Rep_TS_2/11_45/ARCH2017-03-30,iPG318,WW,2,06/04/2017,31/05/2017,453
http://www.phenome-fppn.fr/m3p/arch/2017/c17000646,0646/DZ_PG_62/ZM4393/WW/Rep_TS_2/11_46/ARCH2017-03-30,iPG303,WW,2,06/04/2017,31/05/2017,641
http://www.phenome-fppn.fr/m3p/arch/2017/c17000647,0647/DZ_PG_35/ZM4358/WW/Rep_TS_2/11_47/ARCH2017-03-30,iPG164,WW,2,06/04/2017,29/05/2017,387
http://www.phenome-fppn.fr/m3p/arch/2017/c17000648,0648/DZ_PG_13/ZM4379/WW/Rep_TS_2/11_48/ARCH2017-03-30,iPG089,WW,2,06/04/2017,02/06/2017,555
http://www.phenome-fppn.fr/m3p/arch/2017/c17000649,0649/DZ_PG_41/ZM4378/WW/Rep_TS_2/11_49/ARCH2017-03-30,iPG181,WW,2,06/04/2017,02/06/2017,401
http://www.phenome-fppn.fr/m3p/arch/2017/c17000650,0650/DZ_PG_43/ZM4380/WW/Rep_TS_2/11_50/ARCH2017-03-30,iPG188,WW,2,06/04/2017,31/05/2017,598
http://www.phenome-fppn.fr/m3p/arch/2017/c17000651,0651/DZ_PG_14/ZM4375/WW/Rep_TS_2/11_51/ARCH2017-03-30,iPG101,WW,2,06/04/2017,02/06/2017,553
http://www.phenome-fppn.fr/m3p/arch/2017/c17000652,0652/DZ_PG_26/ZM4387/WW/Rep_TS_2/11_52/ARCH2017-03-30,iPG138,WW,2,06/04/2017,05/06/2017,650
http://www.phenome-fppn.fr/m3p/arch/2017/c17000653,0653/DZ_PG_36/ZM4372/WW/Rep_TS_2/11_53/ARCH2017-03-30,iPG165,WW,2,06/04/2017,31/05/2017,452
http://www.phenome-fppn.fr/m3p/arch/2017/c17000655,0655/DZ_PG_52/ZM4370/WW/Rep_TS_2/11_55/ARCH2017-03-30,iPG239,WW,2,06/04/2017,31/05/2017,592
http://www.phenome-fppn.fr/m3p/arch/2017/c17000656,0656/DZ_PG_23/ZM4388/WW/Rep_TS_2/11_56/ARCH2017-03-30,iPG128,WW,2,06/04/2017,31/05/2017,705
http://www.phenome-fppn.fr/m3p/arch/2017/c17000657,0657/DZ_PG_25/ZM4382/WW/Rep_TS_2/11_57/ARCH2017-03-30,iPG136,WW,2,06/04/2017,02/06/2017,488
http://www.phenome-fppn.fr/m3p/arch/2017/c17000658,0658/DZ_PG_31/ZM4347/WW/Rep_TS_2/11_58/ARCH2017-03-30,iPG153,WW,2,06/04/2017,24/05/2017,792
http://www.phenome-fppn.fr/m3p/arch/2017/c17000659,0659/DZ_PG_50/ZM4363/WW/Rep_TS_2/11_59/ARCH2017-03-30,iPG233,WW,2,06/04/2017,31/05/2017,581
http://www.phenome-fppn.fr/m3p/arch/2017/c17000660,0660/DZ_PG_48/ZM4421/WW/Rep_TS_2/11_60/ARCH2017-03-30,iPG216,WW,2,06/04/2017,24/05/2017,550
http://www.phenome-fppn.fr/m3p/arch/2017/c17000661,0661/DZ_PG_41/ZM4378/WD/Rep_3/12_01/ARCH2017-03-30,iPG181,WD,3,06/04/2017,06/06/2017,383
http://www.phenome-fppn.fr/m3p/arch/2017/c17000662,0662/DZ_PG_51/ZM4350/WD/Rep_3/12_02/ARCH2017-03-30,iPG234,WD,3,06/04/2017,01/06/2017,456
http://www.phenome-fppn.fr/m3p/arch/2017/c17000663,0663/DZ_PG_44/ZM4369/WD/Rep_3/12_03/ARCH2017-03-30,iPG189,WD,3,06/04/2017,01/06/2017,293
http://www.phenome-fppn.fr/m3p/arch/2017/c17000664,0664/DZ_PG_45/ZM4385/WD/Rep_3/12_04/ARCH2017-03-30,iPG194,WD,3,06/04/2017,15/06/2017,516
http://www.phenome-fppn.fr/m3p/arch/2017/c17000665,0665/DZ_PG_67/ZM4394/WD/Rep_3/12_05/ARCH2017-03-30,iPG310,WD,3,06/04/2017,06/06/2017,385
http://www.phenome-fppn.fr/m3p/arch/2017/c17000666,0666/DZ_PG_04/ZM4366/WD/Rep_3/12_06/ARCH2017-03-30,iPG321,WD,3,06/04/2017,01/06/2017,327
http://www.phenome-fppn.fr/m3p/arch/2017/c17000667,0667/DZ_PG_69/ZM4396/WD/Rep_3/12_07/ARCH2017-03-30,iPG312,WD,3,06/04/2017,06/06/2017,436
http://www.phenome-fppn.fr/m3p/arch/2017/c17000668,0668/DZ_PG_48/ZM4421/WD/Rep_3/12_08/ARCH2017-03-30,iPG216,WD,3,06/04/2017,29/05/2017,289
http://www.phenome-fppn.fr/m3p/arch/2017/c17000669,0669/DZ_PG_13/ZM4379/WD/Rep_3/12_09/ARCH2017-03-30,iPG089,WD,3,06/04/2017,06/06/2017,440
http://www.phenome-fppn.fr/m3p/arch/2017/c17000670,0670/DZ_PG_25/ZM4382/WD/Rep_3/12_10/ARCH2017-03-30,iPG136,WD,3,06/04/2017,06/06/2017,362
http://www.phenome-fppn.fr/m3p/arch/2017/c17000671,0671/DZ_PG_34/ZM4384/WD/Rep_3/12_11/ARCH2017-03-30,iPG159,WD,3,06/04/2017,06/06/2017,382
http://www.phenome-fppn.fr/m3p/arch/2017/c17000672,0672/DZ_PG_30/ZM4361/WD/Rep_3/12_12/ARCH2017-03-30,iPG152,WD,3,06/04/2017,29/05/2017,399
http://www.phenome-fppn.fr/m3p/arch/2017/c17000673,0673/DZ_PG_11/ZM4386/WD/Rep_3/12_13/ARCH2017-03-30,iPG077,WD,3,06/04/2017,06/06/2017,336
http://www.phenome-fppn.fr/m3p/arch/2017/c17000674,0674/DZ_PG_23/ZM4388/WD/Rep_3/12_14/ARCH2017-03-30,iPG128,WD,3,06/04/2017,06/06/2017,409
http://www.phenome-fppn.fr/m3p/arch/2017/c17000675,0675/DZ_PG_24/ZM4342/WD/Rep_3/12_15/ARCH2017-03-30,iPG131,WD,3,06/04/2017,01/06/2017,317
http://www.phenome-fppn.fr/m3p/arch/2017/c17000676,0676/DZ_PG_43/ZM4380/WD/Rep_3/12_16/ARCH2017-03-30,iPG188,WD,3,06/04/2017,06/06/2017,291
http://www.phenome-fppn.fr/m3p/arch/2017/c17000677,0677/DZ_PG_54/ZM4346/WD/Rep_3/12_17/ARCH2017-03-30,iPG116,WD,3,06/04/2017,01/06/2017,409
http://www.phenome-fppn.fr/m3p/arch/2017/c17000678,0678/DZ_PG_22/ZM4349/WD/Rep_3/12_18/ARCH2017-03-30,iPG121,WD,3,06/04/2017,09/06/2017,250
http://www.phenome-fppn.fr/m3p/arch/2017/c17000679,0679/DZ_PG_14/ZM4375/WD/Rep_3/12_19/ARCH2017-03-30,iPG101,WD,3,06/04/2017,06/06/2017,315
http://www.phenome-fppn.fr/m3p/arch/2017/c17000680,0680/DZ_PG_01/ZM4381/WD/Rep_3/12_20/ARCH2017-03-30,iPG004,WD,3,06/04/2017,06/06/2017,333
http://www.phenome-fppn.fr/m3p/arch/2017/c17000681,0681/DZ_PG_19/ZM4367/WD/Rep_3/12_21/ARCH2017-03-30,iPG117,WD,3,06/04/2017,09/06/2017,442
http://www.phenome-fppn.fr/m3p/arch/2017/c17000682,0682/DZ_PG_02/ZM4356/WD/Rep_3/12_22/ARCH2017-03-30,iPG007,WD,3,06/04/2017,01/06/2017,348
http://www.phenome-fppn.fr/m3p/arch/2017/c17000683,0683/DZ_PG_10/ZM4365/WD/Rep_3/12_23/ARCH2017-03-30,iPG073,WD,3,06/04/2017,01/06/2017,315
http://www.phenome-fppn.fr/m3p/arch/2017/c17000684,0684/DZ_PG_07/ZM4351/WD/Rep_3/12_24/ARCH2017-03-30,iPG062,WD,3,06/04/2017,29/05/2017,366
http://www.phenome-fppn.fr/m3p/arch/2017/c17000685,0685/DZ_PG_27/ZM4354/WD/Rep_3/12_25/ARCH2017-03-30,iPG103,WD,3,06/04/2017,29/05/2017,359
http://www.phenome-fppn.fr/m3p/arch/2017/c17000686,0686/DZ_PG_06/ZM4376/WD/Rep_3/12_26/ARCH2017-03-30,iPG029,WD,3,06/04/2017,15/06/2017,475
http://www.phenome-fppn.fr/m3p/arch/2017/c17000687,0687/DZ_PG_74/ZM4397/WD/Rep_3/12_27/ARCH2017-03-30,iPG313,WD,3,06/04/2017,06/06/2017,390
http://www.phenome-fppn.fr/m3p/arch/2017/c17000688,0688/DZ_PG_46/ZM4374/WD/Rep_3/12_28/ARCH2017-03-30,iPG195,WD,3,06/04/2017,06/06/2017,371
http://www.phenome-fppn.fr/m3p/arch/2017/c17000689,0689/DZ_PG_28/ZM4383/WD/Rep_3/12_29/ARCH2017-03-30,iPG148,WD,3,06/04/2017,09/06/2017,230
http://www.phenome-fppn.fr/m3p/arch/2017/c17000690,0690/DZ_PG_38/ZM1289/WD/Rep_3/12_30/ARCH2017-03-30,iPG169,WD,3,06/04/2017,01/06/2017,343
http://www.phenome-fppn.fr/m3p/arch/2017/c17000691,0691/DZ_PG_16/ZM4359/WD/Rep_3/12_31/ARCH2017-03-30,iPG109,WD,3,06/04/2017,01/06/2017,385
http://www.phenome-fppn.fr/m3p/arch/2017/c17000692,0692/DZ_PG_37/ZM4364/WD/Rep_3/12_32/ARCH2017-03-30,iPG167,WD,3,06/04/2017,01/06/2017,346
http://www.phenome-fppn.fr/m3p/arch/2017/c17000693,0693/DZ_PG_21/ZM4360/WD/Rep_3/12_33/ARCH2017-03-30,iPG120,WD,3,06/04/2017,29/05/2017,558
http://www.phenome-fppn.fr/m3p/arch/2017/c17000694,0694/DZ_PG_20/ZM4344/WD/Rep_3/12_34/ARCH2017-03-30,iPG119,WD,3,06/04/2017,29/05/2017,390
http://www.phenome-fppn.fr/m3p/arch/2017/c17000695,0695/DZ_PG_31/ZM4347/WD/Rep_3/12_35/ARCH2017-03-30,iPG153,WD,3,06/04/2017,29/05/2017,484
http://www.phenome-fppn.fr/m3p/arch/2017/c17000696,0696/DZ_PG_62/ZM4393/WD/Rep_3/12_36/ARCH2017-03-30,iPG303,WD,3,06/04/2017,06/06/2017,398
http://www.phenome-fppn.fr/m3p/arch/2017/c17000697,0697/DZ_PG_03/ZM4377/WD/Rep_3/12_37/ARCH2017-03-30,iPG017,WD,3,06/04/2017,01/06/2017,407
http://www.phenome-fppn.fr/m3p/arch/2017/c17000698,0698/DZ_PG_09/ZM4368/WD/Rep_3/12_38/ARCH2017-03-30,iPG066,WD,3,06/04/2017,01/06/2017,394
http://www.phenome-fppn.fr/m3p/arch/2017/c17000699,0699/DZ_PG_26/ZM4387/WD/Rep_3/12_39/ARCH2017-03-30,iPG138,WD,3,06/04/2017,09/06/2017,424
http://www.phenome-fppn.fr/m3p/arch/2017/c17000700,0700/DZ_PG_36/ZM4372/WD/Rep_3/12_40/ARCH2017-03-30,iPG165,WD,3,06/04/2017,01/06/2017,371
http://www.phenome-fppn.fr/m3p/arch/2017/c17000701,0701/DZ_PG_05/ZM4357/WD/Rep_3/12_41/ARCH2017-03-30,iPG026,WD,3,06/04/2017,01/06/2017,365
http://www.phenome-fppn.fr/m3p/arch/2017/c17000702,0702/DZ_PG_40/ZM4390/WD/Rep_3/12_42/ARCH2017-03-30,iPG176,WD,3,06/04/2017,09/06/2017,364
http://www.phenome-fppn.fr/m3p/arch/2017/c17000703,0703/DZ_PG_33/ZM4353/WD/Rep_3/12_43/ARCH2017-03-30,iPG158,WD,3,06/04/2017,29/05/2017,472
http://www.phenome-fppn.fr/m3p/arch/2017/c17000704,0704/DZ_PG_53/ZM4345/WD/Rep_3/12_44/ARCH2017-03-30,iPG190,WD,3,06/04/2017,01/06/2017,345
http://www.phenome-fppn.fr/m3p/arch/2017/c17000705,0705/DZ_PG_39/ZM4371/WD/Rep_3/12_45/ARCH2017-03-30,iPG173,WD,3,06/04/2017,01/06/2017,320
http://www.phenome-fppn.fr/m3p/arch/2017/c17000706,0706/DZ_PG_72/ZM4398/WD/Rep_3/12_46/ARCH2017-03-30,iPG314,WD,3,06/04/2017,06/06/2017,438
http://www.phenome-fppn.fr/m3p/arch/2017/c17000708,0708/DZ_PG_35/ZM4358/WD/Rep_3/12_48/ARCH2017-03-30,iPG164,WD,3,06/04/2017,29/05/2017,330
http://www.phenome-fppn.fr/m3p/arch/2017/c17000709,0709/DZ_PG_47/ZM4362/WD/Rep_3/12_49/ARCH2017-03-30,iPG202,WD,3,06/04/2017,01/06/2017,500
http://www.phenome-fppn.fr/m3p/arch/2017/c17000710,0710/DZ_PG_32/ZM4352/WD/Rep_3/12_50/ARCH2017-03-30,iPG155,WD,3,06/04/2017,29/05/2017,398
http://www.phenome-fppn.fr/m3p/arch/2017/c17000711,0711/DZ_PG_63/ZM4392/WD/Rep_3/12_51/ARCH2017-03-30,iPG304,WD,3,06/04/2017,09/06/2017,447
http://www.phenome-fppn.fr/m3p/arch/2017/c17000712,0712/DZ_PG_12/ZM1304_lot1/WD/Rep_3/12_52/ARCH2017-03-30,iPG082,WD,3,06/04/2017,01/06/2017,343
http://www.phenome-fppn.fr/m3p/arch/2017/c17000713,0713/DZ_PG_17/ZM4348/WD/Rep_3/12_53/ARCH2017-03-30,iPG110,WD,3,06/04/2017,06/06/2017,423
http://www.phenome-fppn.fr/m3p/arch/2017/c17000714,0714/DZ_PG_55/ZM4355/WD/Rep_3/12_54/ARCH2017-03-30,iPG146,WD,3,06/04/2017,28/05/2017,
http://www.phenome-fppn.fr/m3p/arch/2017/c17000715,0715/DZ_PG_52/ZM4370/WD/Rep_3/12_55/ARCH2017-03-30,iPG239,WD,3,06/04/2017,06/06/2017,417
http://www.phenome-fppn.fr/m3p/arch/2017/c17000716,0716/DZ_PG_50/ZM4363/WD/Rep_3/12_56/ARCH2017-03-30,iPG233,WD,3,06/04/2017,01/06/2017,370
http://www.phenome-fppn.fr/m3p/arch/2017/c17000717,0717/DZ_PG_49/ZM4389/WD/Rep_3/12_57/ARCH2017-03-30,iPG228,WD,3,06/04/2017,06/06/2017,372
http://www.phenome-fppn.fr/m3p/arch/2017/c17000718,0718/DZ_PG_08/ZM4343/WD/Rep_3/12_58/ARCH2017-03-30,iPG063,WD,3,06/04/2017,01/06/2017,404
http://www.phenome-fppn.fr/m3p/arch/2017/c17000719,0719/DZ_PG_66/ZM4391/WD/Rep_3/12_59/ARCH2017-03-30,iPG318,WD,3,06/04/2017,06/06/2017,390
http://www.phenome-fppn.fr/m3p/arch/2017/c17000720,0720/DZ_PG_68/ZM4395/WD/Rep_3/12_60/ARCH2017-03-30,iPG311,WD,3,06/04/2017,06/06/2017,451
http://www.phenome-fppn.fr/m3p/arch/2017/c17000721,0721/DZ_PG_69/ZM4396/WD/Veg_2/13_01/ARCH2017-03-30,iPG312,WD,2,06/04/2017,15/05/2017,293
http://www.phenome-fppn.fr/m3p/arch/2017/c17000722,0722/DZ_PG_26/ZM4387/WD/Veg_2/13_02/ARCH2017-03-30,iPG138,WD,2,06/04/2017,15/05/2017,225
http://www.phenome-fppn.fr/m3p/arch/2017/c17000723,0723/DZ_PG_74/ZM4397/WD/Veg_2/13_03/ARCH2017-03-30,iPG313,WD,2,06/04/2017,15/05/2017,218
http://www.phenome-fppn.fr/m3p/arch/2017/c17000724,0724/DZ_PG_63/ZM4392/WD/Veg_2/13_04/ARCH2017-03-30,iPG304,WD,2,06/04/2017,15/05/2017,221
http://www.phenome-fppn.fr/m3p/arch/2017/c17000725,0725/DZ_PG_53/ZM4345/WD/Veg_2/13_05/ARCH2017-03-30,iPG190,WD,2,06/04/2017,15/05/2017,285
http://www.phenome-fppn.fr/m3p/arch/2017/c17000726,0726/DZ_PG_01/ZM4381/WD/Veg_2/13_06/ARCH2017-03-30,iPG004,WD,2,06/04/2017,15/05/2017,210
http://www.phenome-fppn.fr/m3p/arch/2017/c17000727,0727/DZ_PG_34/ZM4384/WD/Veg_2/13_07/ARCH2017-03-30,iPG159,WD,2,06/04/2017,15/05/2017,225
http://www.phenome-fppn.fr/m3p/arch/2017/c17000728,0728/DZ_PG_17/ZM4348/WD/Veg_2/13_08/ARCH2017-03-30,iPG110,WD,2,06/04/2017,15/05/2017,235
http://www.phenome-fppn.fr/m3p/arch/2017/c17000729,0729/DZ_PG_07/ZM4351/WD/Veg_2/13_09/ARCH2017-03-30,iPG062,WD,2,06/04/2017,15/05/2017,344
http://www.phenome-fppn.fr/m3p/arch/2017/c17000730,0730/DZ_PG_43/ZM4380/WD/Veg_2/13_10/ARCH2017-03-30,iPG188,WD,2,06/04/2017,15/05/2017,268
http://www.phenome-fppn.fr/m3p/arch/2017/c17000731,0731/DZ_PG_50/ZM4363/WD/Veg_2/13_11/ARCH2017-03-30,iPG233,WD,2,06/04/2017,15/05/2017,278
http://www.phenome-fppn.fr/m3p/arch/2017/c17000732,0732/DZ_PG_04/ZM4366/WD/Veg_2/13_12/ARCH2017-03-30,iPG321,WD,2,06/04/2017,15/05/2017,240
http://www.phenome-fppn.fr/m3p/arch/2017/c17000733,0733/DZ_PG_54/ZM4346/WD/Veg_2/13_13/ARCH2017-03-30,iPG116,WD,2,06/04/2017,15/05/2017,283
http://www.phenome-fppn.fr/m3p/arch/2017/c17000734,0734/DZ_PG_40/ZM4390/WD/Veg_2/13_14/ARCH2017-03-30,iPG176,WD,2,06/04/2017,15/05/2017,145
http://www.phenome-fppn.fr/m3p/arch/2017/c17000735,0735/DZ_PG_25/ZM4382/WD/Veg_2/13_15/ARCH2017-03-30,iPG136,WD,2,06/04/2017,15/05/2017,172
http://www.phenome-fppn.fr/m3p/arch/2017/c17000736,0736/DZ_PG_49/ZM4389/WD/Veg_2/13_16/ARCH2017-03-30,iPG228,WD,2,06/04/2017,15/05/2017,239
http://www.phenome-fppn.fr/m3p/arch/2017/c17000737,0737/DZ_PG_32/ZM4352/WD/Veg_2/13_17/ARCH2017-03-30,iPG155,WD,2,06/04/2017,15/05/2017,229
http://www.phenome-fppn.fr/m3p/arch/2017/c17000738,0738/DZ_PG_06/ZM4376/WD/Veg_2/13_18/ARCH2017-03-30,iPG029,WD,2,06/04/2017,15/05/2017,253
http://www.phenome-fppn.fr/m3p/arch/2017/c17000739,0739/DZ_PG_52/ZM4370/WD/Veg_2/13_19/ARCH2017-03-30,iPG239,WD,2,06/04/2017,15/05/2017,237
http://www.phenome-fppn.fr/m3p/arch/2017/c17000740,0740/DZ_PG_21/ZM4360/WD/Veg_2/13_20/ARCH2017-03-30,iPG120,WD,2,06/04/2017,15/05/2017,315
http://www.phenome-fppn.fr/m3p/arch/2017/c17000741,0741/DZ_PG_23/ZM4388/WD/Veg_2/13_21/ARCH2017-03-30,iPG128,WD,2,06/04/2017,15/05/2017,300
http://www.phenome-fppn.fr/m3p/arch/2017/c17000742,0742/DZ_PG_62/ZM4393/WD/Veg_2/13_22/ARCH2017-03-30,iPG303,WD,2,06/04/2017,15/05/2017,252
http://www.phenome-fppn.fr/m3p/arch/2017/c17000743,0743/DZ_PG_35/ZM4358/WD/Veg_2/13_23/ARCH2017-03-30,iPG164,WD,2,06/04/2017,15/05/2017,167
http://www.phenome-fppn.fr/m3p/arch/2017/c17000744,0744/DZ_PG_67/ZM4394/WD/Veg_2/13_24/ARCH2017-03-30,iPG310,WD,2,06/04/2017,15/05/2017,191
http://www.phenome-fppn.fr/m3p/arch/2017/c17000745,0745/DZ_PG_08/ZM4343/WD/Veg_2/13_25/ARCH2017-03-30,iPG063,WD,2,06/04/2017,15/05/2017,224
http://www.phenome-fppn.fr/m3p/arch/2017/c17000746,0746/DZ_PG_13/ZM4379/WD/Veg_2/13_26/ARCH2017-03-30,iPG089,WD,2,06/04/2017,15/05/2017,251
http://www.phenome-fppn.fr/m3p/arch/2017/c17000747,0747/DZ_PG_20/ZM4344/WD/Veg_2/13_27/ARCH2017-03-30,iPG119,WD,2,06/04/2017,15/05/2017,381
http://www.phenome-fppn.fr/m3p/arch/2017/c17000748,0748/DZ_PG_28/ZM4383/WD/Veg_2/13_28/ARCH2017-03-30,iPG148,WD,2,06/04/2017,15/05/2017,109
http://www.phenome-fppn.fr/m3p/arch/2017/c17000749,0749/DZ_PG_19/ZM4367/WD/Veg_2/13_29/ARCH2017-03-30,iPG117,WD,2,06/04/2017,15/05/2017,239
http://www.phenome-fppn.fr/m3p/arch/2017/c17000750,0750/DZ_PG_45/ZM4385/WD/Veg_2/13_30/ARCH2017-03-30,iPG194,WD,2,06/04/2017,15/05/2017,219
http://www.phenome-fppn.fr/m3p/arch/2017/c17000751,0751/DZ_PG_37/ZM4364/WD/Veg_2/13_31/ARCH2017-03-30,iPG167,WD,2,06/04/2017,15/05/2017,256
http://www.phenome-fppn.fr/m3p/arch/2017/c17000752,0752/DZ_PG_41/ZM4378/WD/Veg_2/13_32/ARCH2017-03-30,iPG181,WD,2,06/04/2017,15/05/2017,221
http://www.phenome-fppn.fr/m3p/arch/2017/c17000753,0753/DZ_PG_14/ZM4375/WD/Veg_2/13_33/ARCH2017-03-30,iPG101,WD,2,06/04/2017,15/05/2017,289
http://www.phenome-fppn.fr/m3p/arch/2017/c17000754,0754/DZ_PG_44/ZM4369/WD/Veg_2/13_34/ARCH2017-03-30,iPG189,WD,2,06/04/2017,15/05/2017,196
http://www.phenome-fppn.fr/m3p/arch/2017/c17000755,0755/DZ_PG_36/ZM4372/WD/Veg_2/13_35/ARCH2017-03-30,iPG165,WD,2,06/04/2017,15/05/2017,267
http://www.phenome-fppn.fr/m3p/arch/2017/c17000756,0756/DZ_PG_66/ZM4391/WD/Veg_2/13_36/ARCH2017-03-30,iPG318,WD,2,06/04/2017,15/05/2017,165
http://www.phenome-fppn.fr/m3p/arch/2017/c17000757,0757/DZ_PG_46/ZM4374/WD/Veg_2/13_37/ARCH2017-03-30,iPG195,WD,2,06/04/2017,15/05/2017,278
http://www.phenome-fppn.fr/m3p/arch/2017/c17000758,0758/DZ_PG_39/ZM4371/WD/Veg_2/13_38/ARCH2017-03-30,iPG173,WD,2,06/04/2017,15/05/2017,205
http://www.phenome-fppn.fr/m3p/arch/2017/c17000759,0759/DZ_PG_30/ZM4361/WD/Veg_2/13_39/ARCH2017-03-30,iPG152,WD,2,06/04/2017,15/05/2017,314
http://www.phenome-fppn.fr/m3p/arch/2017/c17000760,0760/DZ_PG_09/ZM4368/WD/Veg_2/13_40/ARCH2017-03-30,iPG066,WD,2,06/04/2017,15/05/2017,233
http://www.phenome-fppn.fr/m3p/arch/2017/c17000761,0761/DZ_PG_24/ZM4342/WD/Veg_2/13_41/ARCH2017-03-30,iPG131,WD,2,06/04/2017,15/05/2017,218
http://www.phenome-fppn.fr/m3p/arch/2017/c17000762,0762/DZ_PG_51/ZM4350/WD/Veg_2/13_42/ARCH2017-03-30,iPG234,WD,2,06/04/2017,15/05/2017,413
http://www.phenome-fppn.fr/m3p/arch/2017/c17000763,0763/DZ_PG_03/ZM4377/WD/Veg_2/13_43/ARCH2017-03-30,iPG017,WD,2,06/04/2017,15/05/2017,191
http://www.phenome-fppn.fr/m3p/arch/2017/c17000764,0764/DZ_PG_33/ZM4353/WD/Veg_2/13_44/ARCH2017-03-30,iPG158,WD,2,06/04/2017,15/05/2017,347
http://www.phenome-fppn.fr/m3p/arch/2017/c17000765,0765/DZ_PG_55/ZM4355/WD/Veg_2/13_45/ARCH2017-03-30,iPG146,WD,2,06/04/2017,15/05/2017,285
